"factual_id","name","address","address_extended","po_box","locality","region","post_town","admin_region","postcode","country","tel","fax","latitude","longitude","neighborhood","website","email","category_ids","category_labels","chain_name","chain_id","hours","hours_display","existence","cuisine","price","rating","payment_cashonly","reservations","open_24hrs","founded","attire","attire_required","attire_prohibited","parking","parking_valet","parking_garage","parking_street","parking_lot","parking_validated","parking_free","smoking","meal_breakfast","meal_lunch","meal_dinner","meal_deliver","meal_takeout","meal_cater","alcohol","alcohol_bar","alcohol_beer_wine","alcohol_byob","kids_goodfor","kids_menu","groups_goodfor","accessible_wheelchair","seating_outdoor","wifi","owner","room_private","options_vegetarian","options_vegan","options_glutenfree","options_lowfat","options_organic","options_healthy"
"a66eeb09-808e-48db-b06e-c12209f09509","Oregon Hearth Patio and Barbecue Association","3340 Commercial St SE","Ste 210",,"Salem","OR",,,"97302","us","(503) 585-8254",,"44.907688","-123.043496","[`West Salem`]",,,"[349]","[[`Social`;`Food and Dining`;`Restaurants`;`Barbecue`]]",,,,,"0.7","[`Barbecue`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0cb5f460-cd40-012e-5616-003048cad9da","Wicker Basket Cafe","2113 W Division St",,,"Chicago","IL",,,"60622","us","(773) 698-8413",,"41.90309","-87.680103","[`Wicker Park`;`West Side`;`Ukrainian Village`;`West Town`;`West and Near West Side`]","http://www.wickerbasketcafe.com",,"[348,353]","[[`Social`;`Food and Dining`;`Restaurants`;`American`],[`Social`;`Food and Dining`;`Restaurants`;`Delis`]]",,,"{`monday`=>[[`6:30`, `21:00`]], `tuesday`=>[[`6:30`, `21:00`]], `wednesday`=>[[`6:30`, `21:00`]], `thursday`=>[[`6:30`, `21:00`]], `friday`=>[[`6:30`, `21:00`]], `saturday`=>[[`8:00`, `21:00`]], `sunday`=>[[`8:00`, `21:00`]]}","Mon-Fri 6:30 AM-9:00 PM| Sat-Sun 8:00 AM-9:00 PM","0.9","[`Cafe`;`Sandwiches`;`Coffee`;`Deli`;`Tea`]","1","5.0","false",,"false",,,,,"true",,,"true",,,,,"true","true","true","true","true","true",,,,,"true",,"true","true","true","true",,,,,,,,
"80fcc56e-3c4c-4402-8b48-69eb7f592d00","Clifty Cafe","12900 Greenville Rd",,,"Elkton","KY",,,"42220","us","(270) 277-6677",,"36.97841","-87.158565",,"http://www.citycafelunch.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.5","[`Cafe`;`Diner`;`American`]","1",,,,,,,,,"true",,,,"true",,,,,,,"false","true",,,,,,,,,,,,,,,,,,,
"014cb6bb-c1bb-42dd-8581-8a79877d9587","Logan's Roadhouse","5511 Sunrise Blvd",,,"Citrus Heights","CA",,,"95610","us","(916) 965-1249",,"38.667202","-121.272876","[`Sunrise Oaks`]","http://www.logansroadhouse.com",,"[348,365,364]","[[`Social`;`Food and Dining`;`Restaurants`;`American`],[`Social`;`Food and Dining`;`Restaurants`;`Steakhouses`],[`Social`;`Food and Dining`;`Restaurants`;`Seafood`]]",,,"{`monday`=>[[`11:00`, `22:00`]], `tuesday`=>[[`11:00`, `22:00`]], `wednesday`=>[[`11:00`, `22:00`]], `thursday`=>[[`11:00`, `22:00`]], `friday`=>[[`11:00`, `23:00`]], `saturday`=>[[`11:00`, `23:00`]], `sunday`=>[[`11:00`, `22:00`]]}","Mon-Thu 11:00 AM-10:00 PM| Fri-Sat 11:00 AM-11:00 PM| Sun 11:00 AM-10:00 PM","0.9","[`Steak`;`American`;`Burgers`;`Pub Food`;`Seafood`]","2","3.0","false",,"false",,"business casual",,,"true",,,,"true",,,,"true","true","true","true","true","true","true","true","true",,"true",,"true",,"true",,,,,,"true",,,
"d236af86-3487-4d87-9583-eb7f48806b5e","BJ's Restaurant and Brewhouse","1689 Arden Way","Ste 1058",,"Sacramento","CA",,,"95815","us","(916) 570-1920",,"38.601421","-121.427925","[`Arden Fair`;`North Sacramento`;`Downtown`]","http://www.bjsrestaurants.com",,"[347,312]","[[`Social`;`Food and Dining`;`Restaurants`],[`Social`;`Bars`]]",,,"{`monday`=>[[`11:00`, `24:00`]], `tuesday`=>[[`11:00`, `24:00`]], `wednesday`=>[[`11:00`, `24:00`]], `thursday`=>[[`11:00`, `24:00`]], `friday`=>[[`11:00`, `1:00`]], `saturday`=>[[`10:00`, `1:00`]], `sunday`=>[[`10:00`, `24:00`]]}","Mon-Thu 11:00 AM-12:00 PM| Fri 11:00 AM-1:00 AM| Sat 10:00 AM-1:00 AM| Sun 10:00 AM-12:00 PM","0.9","[`Pizza`;`American`;`Pub Food`;`Traditional`]","1","3.5","false",,"false",,,,,,,,,,,,,,,,,"true",,"true","true","true",,,,,,,,,,,,"true",,,
"b79d2251-6260-4d61-8471-9f914b3ef127","Pepitone's","5437 N Broadway St",,,"Chicago","IL",,,"60640","us","(773) 293-3730",,"41.981021","-87.659829","[`Edgewater`;`Far North Side`;`Andersonville`]","http://www.pepitones.com",,"[358,312]","[[`Social`;`Food and Dining`;`Restaurants`;`Italian`],[`Social`;`Bars`]]",,,"{`monday`=>[[`11:00`, `23:00`]], `tuesday`=>[[`11:00`, `23:00`]], `wednesday`=>[[`11:00`, `23:00`]], `thursday`=>[[`11:00`, `23:00`]], `friday`=>[[`11:00`, `2:00`]], `saturday`=>[[`11:00`, `2:00`]], `sunday`=>[[`11:00`, `23:00`]]}","Mon-Thu 11:00 AM-11:00 PM| Fri-Sat 11:00 AM-2:00 AM| Sun 11:00 AM-11:00 PM","0.2","[`American`;`Italian`;`European`;`Pub Food`]","2","4.0","false",,"false",,"business casual",,,,,,,,,,,,,,"false",,,"true","true","true",,,,"true",,"true",,,,,,,,,
"46f45e06-aab4-4955-9aca-9b4d20717f85","No. 18 Restaurant","18 W 56th St",,,"New York","NY",,,"10019","us","(212) 489-1888",,"40.762557","-73.97547","[`Midtown West`;`Midtown`;`Chelsea`;`Manhattan`;`San Juan Hill`;`West Side`;`East Side`;`Theatre District`;`Midtown Center`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.4","[`American`]","2",,"false",,,,"smart casual",,,,,,,,,,,,,,"false",,,,,,,,,,,,"false",,,,,,,,
"6b155612-43bb-4a8a-a380-dc09d73e2cb5","Rainbow Restaurant","1180 35th Ave",,,"Sacramento","CA",,,"95822","us","(916) 391-8996",,"38.521334","-121.513164","[`South Land Park`;`Downtown`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.5","[`Thai`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"bacd6171-6df8-4a26-82ba-b024d50b22a1","Fatburger","1431 Som Center Rd",,,"Cleveland","OH",,,"44124","us","(440) 995-5020","(440) 995-5021","41.521425","-81.438653","[`Highland Heights/Mayfield Heights`;`Mayfield Heights`;`Downtown Mayfield Heights`]","http://www.fatburger.com",,"[351]","[[`Social`;`Food and Dining`;`Restaurants`;`Burgers`]]",,,,,"0.2","[`Burgers`;`American`;`Pizza`]","1","3.0","false","false",,,"casual",,,"true",,,,"true",,,,,"true","true","false","true",,"false","false","false","false",,,,,,"false","Andy Himmel",,,,,,,
"4f0fa926-2783-413d-9040-cb18c57cac8c","Eastern Chinese Restaurant","651 N Union St","Ste 5",,"Mauston","WI",,,"53948","us","(608) 847-1818",,"43.803914","-90.070089",,,,"[352]","[[`Social`;`Food and Dining`;`Restaurants`;`Chinese`]]",,,,,"0.3","[`Chinese`;`Asian`;`Pan Asian`;`Cafe`]","2",,"false",,,,,,,,,,,,,,,,"true","true","false",,,,,,,,,,,,,,,,,,,,
"3b45eeff-c6c8-4b87-a496-3762f820a2f0","Catfish Wharf","1318 Highway 62",,,"Harrison","AR",,,"72601","us","(870) 741-9200",,"36.261665","-93.133143",,"http://www.harrisonswharf.com",,"[364,348]","[[`Social`;`Food and Dining`;`Restaurants`;`Seafood`],[`Social`;`Food and Dining`;`Restaurants`;`American`]]",,,"{`monday`=>[[`11:00`, `8:00`]], `tuesday`=>[[`11:00`, `8:00`]], `wednesday`=>[[`11:00`, `8:00`]], `thursday`=>[[`11:00`, `8:00`]], `friday`=>[[`11:00`, `21:00`]], `saturday`=>[[`11:00`, `21:00`]], `sunday`=>[[`12:00`, `16:00`]]}","Mon-Thu 11:00 AM-8:00 AM| Fri-Sat 11:00 AM-9:00 PM| Sun 12:00 PM-4:00 PM","0.8","[`Seafood`;`American`;`Cafe`]",,"5.0","false","true","false",,,,,"true",,,,"true",,,,,"true","true",,"true",,,,,,"true",,"true",,,,,,,,,,,
"3f164616-c710-43ba-b8e9-9d86f063b77b","Chris' Cafe","7840 Olentangy River Rd",,,"Columbus","OH",,,"43235","us","(614) 847-8367",,"40.124381","-83.036333","[`Worthington`;`Worthington Hills`]",,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.1","[`Cafe`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18036bb1-ca14-4f40-8ee6-fd2b2df1a2ee","Rosati's Pizza","829 W Higgins Rd",,,"Schaumburg","IL",,,"60195","us","(847) 884-0818",,"42.049739","-88.099965",,"http://www.rosatispizza.com","rosatipromo@comcast.net","[363,358]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`],[`Social`;`Food and Dining`;`Restaurants`;`Italian`]]",,,"{`monday`=>[[`11:30`, `12:00`]], `tuesday`=>[[`11:30`, `12:00`]], `wednesday`=>[[`11:30`, `12:00`]], `thursday`=>[[`11:30`, `12:00`]], `friday`=>[[`16:00`, `1:00`]], `saturday`=>[[`16:00`, `1:00`]], `sunday`=>[[`11:30`, `12:00`]]}","Mon-Thu 11:30 AM-12:00 PM| Fri-Sat 4:00 PM-1:00 AM| Sun 11:30 AM-12:00 PM","0.5","[`Pizza`;`Pub Food`;`Sandwiches`;`Subs`;`Seafood`]","1","1.0","false","true","false",,"business casual",,,"true","true",,,,,,,"true","true","true","true","true","true","true","true","true",,"true",,,"true",,,,,"true",,,,,"true"
"e06d9b34-4047-4fe9-a92a-881aa3371327","Su Casa Mexican Restaurant","400 E Main St",,,"Branford","CT",,,"06405","us","(203) 481-5001","(203) 488-8090","41.297065","-72.778689",,,,"[361,348]","[[`Social`;`Food and Dining`;`Restaurants`;`Mexican`],[`Social`;`Food and Dining`;`Restaurants`;`American`]]",,,"{`monday`=>[[`11:30`, `22:00`]], `tuesday`=>[[`11:30`, `22:00`]], `wednesday`=>[[`11:30`, `22:00`]], `thursday`=>[[`11:30`, `22:00`]], `friday`=>[[`11:30`, `23:00`]], `sunday`=>[[`16:00`, `22:00`]]}","Mon-Thu 11:30 AM-10:00 PM| Fri 11:30 AM-11:00 PM| Sun 4:00 PM-10:00 PM","1","[`Mexican`;`American`;`Cafe`;`Tex Mex`;`Latin American`]","2","5.0","false","true","false","1974","casual",,,"true",,,,"true",,"true",,,"true","true","true","true","true","true",,,,"true",,"true","true","true",,,"true",,,,,,
"8e620589-aa18-4328-a930-2a96f97d1461","Cadillac Jack's","7720 Troy Pike",,,"Huber Heights","OH",,,"45424","us","(937) 237-1918","(937) 258-2218","39.866267","-84.137531",,"http://www.cadjacks.com",,"[348,312]","[[`Social`;`Food and Dining`;`Restaurants`;`American`],[`Social`;`Bars`]]",,,"{`monday`=>[[`11:00`, `2:00`]], `tuesday`=>[[`11:00`, `2:00`]], `wednesday`=>[[`11:00`, `2:00`]], `thursday`=>[[`11:00`, `2:00`]], `friday`=>[[`11:00`, `2:00`]], `saturday`=>[[`11:00`, `2:00`]], `sunday`=>[[`11:00`, `24:00`]]}","Mon-Sat 11:00 AM-2:00 AM| Sun 11:00 AM-12:00 PM","0.9","[`American`;`Sandwiches`;`Soup`;`Subs`;`Pub Food`]","1","3.0","false",,"false",,"casual",,,"true",,,,,,,,"true","true","true","false",,,"true","true","true",,"true",,,,,"false",,,,,,,,
"8f43a246-1869-458a-bd5d-56ecc5e4b401","Ella's of Calabash","1148 River Rd",,,"Calabash","NC",,,"28467","us","(910) 579-6728",,"33.887097","-78.567846",,"http://www.ellasofcalabash.com",,"[364,348]","[[`Social`;`Food and Dining`;`Restaurants`;`Seafood`],[`Social`;`Food and Dining`;`Restaurants`;`American`]]",,,"{`monday`=>[[`11:00`, `21:00`]], `tuesday`=>[[`11:00`, `21:00`]], `wednesday`=>[[`11:00`, `21:00`]], `thursday`=>[[`11:00`, `21:00`]], `friday`=>[[`11:00`, `21:00`]], `saturday`=>[[`11:00`, `21:00`]], `sunday`=>[[`11:00`, `21:00`]]}","Open Daily 11:00 AM-9:00 PM","0.7","[`Seafood`;`American`;`Oysters`;`Steak`;`Chicken`]","2","3.0","false",,"false",,,,,,,,,,,,"false",,"true","true","false","true",,"true","true","true",,"true",,,"true",,,,,,,,,,
"91ed8a0a-a2ac-4bc9-b723-06f992045577","Sonic Drive-In","Stones Cor N",,,"Joplin","MO",,,"64801","us","(417) 782-5883",,"37.0963","-94.496352",,"http://www.sonicdrivein.com",,"[355]","[[`Social`;`Food and Dining`;`Restaurants`;`Fast Food`]]",,,,,"0.3","[`Fast Food`]","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"921e4c5a-129e-434e-8f9b-deba1a3e56e0","Sunny Side Cafe Oxford St","2136 Oxford St",,,"Berkeley","CA",,,"94704","us","(510) 845-9900",,"37.870172","-122.265995","[`UC Berkeley`;`Downtown`;`South Berkeley`;`Downtown Berkeley`;`UC Campus Area`]","http://www.thesunnysidecafe.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,"{`monday`=>[[`7:30`, `17:00`]], `tuesday`=>[[`7:30`, `17:00`]], `wednesday`=>[[`7:30`, `17:00`]], `thursday`=>[[`7:30`, `17:00`]], `friday`=>[[`7:30`, `17:00`]], `saturday`=>[[`8:30`, `15:00`]], `sunday`=>[[`8:30`, `15:00`]]}","Mon-Fri 7:30 AM-5:00 PM| Sat-Sun 8:30 AM-3:00 PM","0.8","[`Cafe`;`Coffee`]","2",,"false","false","false",,"casual",,,"true",,,"true",,,,,"true","true",,"false",,"true",,,,,"true",,,,"true","false",,,"true",,,,,"true"
"9251abf8-2e2f-49a8-9edf-3e3ac88b20b8","Pung Nyun Restaurants","7927 Ritchie Hwy",,,"Glen Burnie","MD",,,"21061","us","(410) 590-4804",,"39.139","-76.60116",,,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.8","[`Asian`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"418f4c24-d5cc-4185-aa62-d1b07eb9e3f1","Nothing But Noodles","2862 W Moreland Rd",,,"Willow Grove","PA",,,"19090","us","(267) 781-0000","(267) 781-0002","40.147478","-75.127515","[`Roslyn`]","http://nothingbutnoodles.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,"{`monday`=>[[`11:00`, `21:00`]], `tuesday`=>[[`11:00`, `21:00`]], `wednesday`=>[[`11:00`, `21:00`]], `thursday`=>[[`11:00`, `21:00`]], `friday`=>[[`11:00`, `21:00`]], `saturday`=>[[`11:00`, `21:00`]], `sunday`=>[[`12:00`, `20:00`]]}","Mon-Sat 11:00 AM-9:00 PM| Sun 12:00 PM-8:00 PM","0.4","[`Noodle Bar`;`American`;`Italian`]","2",,"false",,"false",,,,,,,,,,,,,,,,"false","true","true",,,,,,,,,,,,,,,,,,
"9523495c-ce0e-4c9d-8465-e8c73c8647f8","Joe's Coney Island","6066 Rawsonville Rd",,,"Belleville","MI",,,"48111","us","(734) 485-3420",,"42.202579","-83.54332",,"http://www.rawsonvilleconey.com",,"[348,354]","[[`Social`;`Food and Dining`;`Restaurants`;`American`],[`Social`;`Food and Dining`;`Restaurants`;`Diners`]]",,,"{`monday`=>[[`00:00`, `24:00`]], `tuesday`=>[[`00:00`, `24:00`]], `wednesday`=>[[`00:00`, `24:00`]], `thursday`=>[[`00:00`, `24:00`]], `friday`=>[[`00:00`, `24:00`]], `saturday`=>[[`00:00`, `24:00`]], `sunday`=>[[`00:00`, `24:00`]]}","Open Daily 12:00 AM-12:00 PM","0.8","[`American`;`Burgers`;`Hot Dogs`;`Traditional`;`Cafe`]","1","3.5","false",,"true",,"casual",,,,,,,,,,,"true","true","true","false",,,,,,,,,,,,"false",,,,,,,,
"0e3561d8-072f-4314-8c7f-cd2847188259","C Q World Cakes, Cookies and Pies","431 E Airtex Dr","`# 3015`",,"Houston","TX",,,"77073","us","(832) 367-3265",,"29.982849","-95.417119","[`Greenspoint`;`Greater Greenspoint`]","http://www.cqworldcakescookies.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,"{`thursday`=>[[`11:00`, `19:00`]], `friday`=>[[`11:00`, `19:00`]], `saturday`=>[[`11:00`, `19:00`]], `sunday`=>[[`11:00`, `19:00`]]}","Thu-Sun 11:00 AM-7:00 PM","0.6","[`Bakery`;`Ice Cream`;`Sandwiches`;`Subs`]","1",,,,"false",,,,,,,,,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,
"1af2f290-dff1-4172-83e9-d74d56ea2724","Pescaderia Y Restaurant","246 S 7th St",,,"Raymondville","TX",,,"78580","us","(956) 689-2910",,"26.480396","-97.782716",,,,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4af91577-a5af-4294-8dd1-b704d144397b","Ryan's Family Steak House","4260 Dowlen Rd",,,"Beaumont","TX",,,"77706","us","(409) 924-0331",,"30.121337","-94.162986",,"http://www.ryansinc.com",,"[365]","[[`Social`;`Food and Dining`;`Restaurants`;`Steakhouses`]]",,,,,"0.3","[`Steak`;`American`]",,,,,,,,,,,,,,,,,,,"true",,,"true",,,,,,"true",,,,,,,,,,,,,
"4042354b-315c-4bf8-96a2-453a59c6fdc1","The Grande At Kennesaw","3030 N Main St NW",,,"Kennesaw","GA",,,"30144","us","(770) 514-8524",,"34.026529","-84.622178","[`North Bridge Trace`]","http://www.grandeevent.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.8","[`Bakery`;`Sandwiches`;`Subs`;`Tea`]","2",,,,,,,,,"true","true",,,"true",,,,,,,"true",,,,,,,,,,,,"true",,,,,,,,
"97c03689-0454-49f6-93a9-ad6cb9080bb4","Subway","727 Frelinghuysen Ave","Ste 5",,"Newark","NJ",,,"07114","us","(973) 622-7622",,"40.696515","-74.198999","[`Newark Airport and Port Newark`;`Airport: Newark`;`Dayton`]","http://www.subway.com",,"[355]","[[`Social`;`Food and Dining`;`Restaurants`;`Fast Food`]]","Subway","ab4bee40-d68a-012e-5619-003048cad9da","{`monday`=>[[`7:00`, `21:00`]], `tuesday`=>[[`7:00`, `21:00`]], `wednesday`=>[[`7:00`, `21:00`]], `thursday`=>[[`7:00`, `21:00`]], `friday`=>[[`7:00`, `21:00`]], `saturday`=>[[`7:00`, `21:00`]], `sunday`=>[[`7:00`, `18:00`]]}","Mon-Sat 7:00 AM-9:00 PM| Sun 7:00 AM-6:00 PM","1","[`Sandwiches`;`Subs`;`Fast Food`;`Deli`;`Salad`]","1",,"false",,"false",,"streetwear",,,"true",,,"true",,,"true",,"true","true","true","false","true","true",,,,,"true","true",,,,,,,"true","true","true",,,"true"
"8260ec1b-0ea1-47ed-9f70-64698e5e28bf","Dairy Queen","616 Main St",,,"Longmont","CO",,,"80501","us","(303) 772-1340",,"40.169586","-105.10236",,"http://www.dairyqueen.com",,"[344]","[[`Social`;`Food and Dining`;`Ice Cream Parlors`]]","Dairy Queen","ab4b1470-d68a-012e-5619-003048cad9da","{`monday`=>[[`10:30`, `22:00`]], `tuesday`=>[[`10:30`, `22:00`]], `wednesday`=>[[`10:30`, `22:00`]], `thursday`=>[[`10:30`, `22:00`]], `friday`=>[[`10:30`, `22:00`]], `saturday`=>[[`10:30`, `22:00`]], `sunday`=>[[`10:30`, `22:00`]]}","Open Daily 10:30 AM-10:00 PM","0.9","[`Fast Food`;`Ice Cream`;`Burgers`;`American`;`Frozen Yogurt`]","1","4.0","false","true","false",,"streetwear",,,,,,,,,,,,"true","true","false","true",,"false","false","false","false","true","true",,,,,,,,,,,,
"3f248892-d238-46f1-933a-c5ca04277dfb","Waffle House","205 Highway 740 Byp E",,,"Albemarle","NC",,,"28001","us","(704) 986-1486",,"35.355198","-80.207512",,"http://www.wafflehouse.com",,"[347]","[[`Social`;`Food and Dining`;`Restaurants`]]",,,,,"0.7","[`Burgers`;`Coffee`;`Ice Cream`;`Tea`]","1",,,,,,,,,,,,,,,,,"true","true","true","false",,,"true",,"true",,"true","true",,,,,,,,,,,,
"820113c0-1e18-012f-0643-0030487f54d8","Baker Richard S","3805 Kipling Ave",,,"Minneapolis","MN",,,"55416","us","(952) 920-0216",,"44.934041","-93.335231",,,,"[340]","[[`Social`;`Food and Dining`;`Bakeries`]]",,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"99c57297-110f-4cce-80da-ba6509b1f908","Papa Gino's","188 Haverhill St",,,"Methuen","MA",,,"01844","us","(978) 975-3703",,"42.705976","-71.19964","[`Tower Hill`]","http://www.papaginos.com",,"[363,348,351]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`],[`Social`;`Food and Dining`;`Restaurants`;`American`],[`Social`;`Food and Dining`;`Restaurants`;`Burgers`]]",,,"{`monday`=>[[`10:30`, `22:00`]], `tuesday`=>[[`10:30`, `22:00`]], `wednesday`=>[[`10:30`, `22:00`]], `thursday`=>[[`10:30`, `22:00`]], `friday`=>[[`10:30`, `23:00`]], `saturday`=>[[`10:30`, `23:00`]], `sunday`=>[[`11:30`, `22:00`]]}","Mon-Thu 10:30 AM-10:00 PM| Fri-Sat 10:30 AM-11:00 PM| Sun 11:30 AM-10:00 PM","0.8","[`Pizza`;`Burgers`;`Salad`;`Sandwiches`;`Wraps`]","1","1.0","false","false","false",,"business casual",,,"true",,,,,,,"false",,"true","true","true","true","true","false","false","false","false","true","true",,,,"false",,,,,,,,
"06543bb6-107f-4804-9234-442b568a3773","Five Guys Burgers & Fries","24548 W 12 Mile Rd",,,"Southfield","MI",,,"48034","us","(248) 354-3483","(248) 354-8583","42.501131","-83.286888","[`Franklin`]","http://www.fiveguys.com",,"[351,355]","[[`Social`;`Food and Dining`;`Restaurants`;`Burgers`],[`Social`;`Food and Dining`;`Restaurants`;`Fast Food`]]",,,"{`monday`=>[[`11:00`, `22:00`]], `tuesday`=>[[`11:00`, `22:00`]], `wednesday`=>[[`11:00`, `22:00`]], `thursday`=>[[`11:00`, `22:00`]], `friday`=>[[`11:00`, `22:00`]], `saturday`=>[[`11:00`, `22:00`]], `sunday`=>[[`11:00`, `22:00`]]}","Open Daily 11:00 AM-10:00 PM","0.9","[`Burgers`;`American`;`Cafe`]","1",,"false","false","false",,"casual",,,,,,,,,,,,"true","true","false","true",,"false","false","false","false",,,,,,"false",,,,,,,,
"3d68f654-b782-42c2-bf10-df502315d43f","Papa John's Pizza","9103 Belair Rd",,,"Nottingham","MD",,,"21236","us","(410) 529-7272","(410) 529-9189","39.400399","-76.477899","[`Perry Hall`;`Baltimore`]","http://www.papajohns.com",,"[363,348,355]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`],[`Social`;`Food and Dining`;`Restaurants`;`American`],[`Social`;`Food and Dining`;`Restaurants`;`Fast Food`]]","Papa John's Pizza","ab4ab7c0-d68a-012e-5619-003048cad9da","{`monday`=>[[`5:00`, `8:00`], [`16:00`, `18:00`]], `tuesday`=>[[`5:00`, `8:00`], [`16:00`, `18:00`]], `wednesday`=>[[`5:00`, `7:00`], [`17:00`, `19:00`]], `thursday`=>[[`5:00`, `7:00`], [`17:00`, `18:00`]], `friday`=>[[`5:00`, `8:00`], [`16:00`, `18:00`]], `saturday`=>[[`7:00`, `13:00`], [`16:00`, `18:00`]]}","Mon-Tue 5:00 AM-8:00 AM, 4:00 PM-6:00 PM| Wed 5:00 AM-7:00 AM, 5:00 PM-7:00 PM| Thu 5:00 AM-7:00 AM, 5:00 PM-6:00 PM| Fri 5:00 AM-8:00 AM, 4:00 PM-6:00 PM| Sat 7:00 AM-1:00 PM, 4:00 PM-6:00 PM","1","[`Pizza`;`American`;`Italian`;`European`;`Cafe`]","1","3.0","false","false","false","1995","casual",,,"true",,,,"true",,"true",,,"true","true","true","true","true","false","false","false","false","true",,,"true",,"false",,,"true",,,,,"true"
"3d436182-6f3a-43c9-8140-4528fb402284","Long John Silver's","111 US Route 460 E",,,"Grundy","VA",,,"24614","us","(276) 935-7300",,,,,,,"[364]","[[`Social`;`Food and Dining`;`Restaurants`;`Seafood`]]",,,,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9cc1a898-cf3c-4713-b247-10b28e7221ba","Bingo's Restaurant","2295 W Ball Rd",,,"Anaheim","CA",,,"92804","us","(714) 520-5209",,"33.81795","-117.962901","[`Southwest Anaheim`;`Southwest`;`West Anaheim`]",,,"[363,358,457]","[[`Social`;`Food and Dining`;`Restaurants`;`Pizza`],[`Social`;`Food and Dining`;`Restaurants`;`Italian`],[`Social`;`Food and Dining`;`Restaurants`;`Asian`]]",,,"{`monday`=>[[`9:00`, `21:00`]], `tuesday`=>[[`9:00`, `21:00`]], `wednesday`=>[[`9:00`, `21:00`]], `thursday`=>[[`9:00`, `21:00`]], `friday`=>[[`9:00`, `21:00`]], `saturday`=>[[`7:30`, `21:00`]], `sunday`=>[[`7:30`, `21:00`]]}","Mon-Fri 9:00 AM-9:00 PM| Sat-Sun 7:30 AM-9:00 PM","0.4","[`Filipino`;`Pizza`;`Chicken`;`Italian`]","1","4.0","false","false","false",,"business casual",,,"true",,,,,,,,,"true","true","true","true","true",,,,,"true",,,,"false","false",,,,,,,,
"0607036a-6707-4cf9-b895-e7922b035369","Hardee's","1001 W Beacon St",,,"Philadelphia","MS",,,"39350","us","(601) 656-0964",,"32.770629","-89.127808",,"http://www.hardees.com",,"[355,351]","[[`Social`;`Food and Dining`;`Restaurants`;`Fast Food`],[`Social`;`Food and Dining`;`Restaurants`;`Burgers`]]",,,"{`monday`=>[[`00:00`, `24:00`]], `tuesday`=>[[`00:00`, `24:00`]], `wednesday`=>[[`00:00`, `24:00`]], `thursday`=>[[`00:00`, `24:00`]], `friday`=>[[`00:00`, `24:00`]], `saturday`=>[[`00:00`, `24:00`]], `sunday`=>[[`00:00`, `24:00`]]}","Open Daily 12:00 AM-12:00 PM","0.9","[`Burgers`;`Fast Food`;`American`;`Coffee`;`French`]","1",,"false","false","true",,"casual",,,,,,,,,,,"true","true","true",,"true",,"false","false","false","false",,,,,,,,,,,,,,
"8013500d-8585-458d-a94c-add066ac0282","Excalibur","837 N Orange St",,,"Wilmington","DE",,,"19801","us","(302) 777-2227",,"39.743828","-75.550614","[`Augustine Hills`;`Willington Square`;`Market Street Mall`]",,,"[312]","[[`Social`;`Bars`]]",,,,,"0.5","[`Pub Food`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4e05287e-5ed2-4670-913c-f97df9ec7d16","Kirby Street Deli","821 E Kirby Ave",,,"Muncie","IN",,,"47302","us","(765) 216-7701",,"40.188373","-85.378026",,,,"[353]","[[`Social`;`Food and Dining`;`Restaurants`;`Delis`]]",,,,,"0.4","[`Deli`]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
